,신고번호,우범여부,핵심적발
1360,65013452,0,0
1361,90997421,0,0
1362,77629753,0,0
1363,35221656,0,0
1364,16761422,0,0
1365,29940775,1,1
1366,91664026,1,1
1367,89582589,1,1
1368,54581962,1,1
1369,29001235,0,0
1370,67072049,0,0
1371,33956983,0,0
1372,11887010,1,1
1373,66444252,1,1
1374,74391150,0,0
1375,29680508,0,0
1376,67034588,0,0
1377,21085117,0,0
1378,72357756,0,0
1379,79087453,0,0
1380,56017101,0,0
1381,19765996,0,0
1382,83551807,1,1
1383,26558604,0,0
1384,46733061,0,0
1385,79324784,0,0
1386,45758777,1,2
1387,41309776,0,0
1388,43757496,0,0
1389,12947076,0,0
1390,27834370,0,0
1391,81019060,0,0
1392,97567576,0,0
1393,76714578,0,0
1394,62140110,0,0
1395,72421531,0,0
1396,64753088,0,0
1397,16331783,1,1
1398,77947089,0,0
1399,15956681,0,0
1400,15537556,0,0
1401,11175733,0,0
1402,53313242,1,1
1403,43586042,0,0
1404,68061161,1,1
1405,13310143,0,0
1406,87357639,0,0
1407,26663993,0,0
1408,29785688,1,1
1409,13360323,0,0
1410,60231420,1,1
1411,21048384,0,0
1412,46071864,0,0
1413,87763999,0,0
1414,76419023,0,0
1415,25432243,1,1
1416,27939086,0,0
1417,36119380,0,0
1418,67848167,0,0
1419,64574808,1,1
1420,12210654,1,1
1421,28770289,0,0
1422,78854398,0,0
1423,39345907,0,0
1424,78166817,0,0
1425,24294083,0,0
1426,78253792,1,1
1427,91966838,0,0
1428,98586690,1,1
1429,31786200,0,0
1430,90677657,0,0
1431,63111930,0,0
1432,89120937,1,1
1433,48427558,0,0
1434,11552710,0,0
1435,63968583,0,0
1436,64497995,0,0
1437,96658967,1,1
1438,68680962,0,0
1439,65125946,0,0
1440,84847132,0,0
1441,30834992,1,2
1442,29309088,1,1
1443,32158775,0,0
1444,40212128,0,0
1445,40167058,0,0
1446,85067958,1,1
1447,48061632,0,0
1448,16013018,0,0
1449,72697021,0,0
1450,30163279,0,0
1451,58496576,0,0
1452,77835740,0,0
1453,40811320,0,0
1454,22468726,0,0
1455,42524274,0,0
1456,34669813,0,0
1457,51285386,0,0
1458,78062290,0,0
1459,58425437,0,0
1460,67225767,0,0
1461,74761065,0,0
1462,71501414,0,0
1463,35953531,0,0
1464,94658344,0,0
1465,91409446,0,0
1466,32893017,1,1
1467,49214315,0,0
1468,58305295,0,0
1469,56187978,0,0
1470,49373039,0,0
1471,58489383,0,0
1472,21005572,0,0
1473,86704219,0,0
1474,60688409,0,0
1475,59077936,0,0
1476,69542951,0,0
1477,75181318,0,0
1478,63274765,0,0
1479,11072331,0,0
1480,67106725,0,0
1481,70701264,0,0
1482,96518768,0,0
1483,60918336,0,0
1484,72714701,0,0
1485,13608592,0,0
1486,25471859,0,0
1487,80948401,0,0
1488,88221811,0,0
1489,96631154,0,0
1490,19397014,0,0
1491,54459590,1,1
1492,85156960,0,0
1493,44836848,0,0
1494,81450281,0,0
1495,10274996,1,1
1496,62085269,0,0
1497,89862915,0,0
1498,96916639,1,1
1499,42610857,1,1
1500,75377158,0,0
1501,33054415,0,0
1502,37288438,0,0
1503,40453884,0,0
1504,55863516,0,0
1505,39446568,0,0
1506,93890512,0,0
1507,26097092,0,0
1508,22016599,0,0
1509,58617128,0,0
1510,24776512,0,0
1511,23805822,0,0
1512,13681839,0,0
1513,32854913,0,0
1514,33175140,0,0
1515,40015582,0,0
1516,15369864,0,0
1517,73468741,0,0
1518,92753881,0,0
1519,45430977,0,0
1520,81437776,1,1
1521,52991207,0,0
1522,19264652,0,0
1523,10319085,0,0
1524,94754341,0,0
1525,98991890,0,0
1526,56370662,1,1
1527,32593330,0,0
1528,57449927,0,0
1529,19797472,0,0
1530,16413860,0,0
1531,29460832,0,0
1532,38134263,0,0
1533,39095339,0,0
1534,22655776,1,1
1535,90697874,1,1
1536,84169543,0,0
1537,16277669,0,0
1538,95859533,0,0
1539,16688394,0,0
1540,22445124,1,1
1541,75947414,0,0
1542,91321380,1,1
1543,38689784,0,0
1544,55318368,1,1
1545,42842392,0,0
1546,40471871,0,0
1547,70481268,1,1
1548,69500994,0,0
1549,37171057,0,0
1550,91342510,0,0
1551,82116877,0,0
1552,65292900,1,1
1553,91367689,0,0
1554,64773032,0,0
1555,85313366,0,0
1556,39219235,0,0
1557,22919466,0,0
1558,85631887,0,0
1559,29324242,0,0
1560,89064023,0,0
1561,37309175,0,0
1562,74075537,0,0
1563,87649863,0,0
1564,60811161,1,1
1565,41825765,1,1
1566,32291784,0,0
1567,36933189,1,1
1568,14180237,0,0
1569,56023011,0,0
1570,49901443,0,0
1571,24975629,0,0
1572,87703479,0,0
1573,86215725,0,0
1574,18467550,0,0
1575,40667788,0,0
1576,84858085,0,0
1577,20874619,0,0
1578,93471746,0,0
1579,94954985,0,0
1580,58496385,0,0
1581,28735858,0,0
1582,27037131,1,1
1583,60044671,0,0
1584,73013341,0,0
1585,51003753,0,0
1586,93296837,0,0
1587,67425061,0,0
1588,99060802,0,0
1589,77926447,0,0
1590,13413562,0,0
1591,71713038,1,1
1592,28634310,0,0
1593,46244522,0,0
1594,50720849,0,0
1595,10449390,0,0
1596,54787714,0,0
1597,17384749,1,1
1598,86451841,0,0
1599,76120845,0,0
1600,26749514,0,0
1601,39329445,1,1
1602,71165261,0,0
1603,80991138,1,1
1604,62795490,1,1
1605,70737327,0,0
1606,72146832,0,0
1607,86036946,0,0
1608,86835172,0,0
1609,96367686,0,0
1610,33952219,0,0
1611,57746188,0,0
1612,35587532,0,0
1613,57575978,0,0
1614,55491755,0,0
1615,53478350,1,1
1616,45603609,0,0
1617,85113152,0,0
1618,36627609,0,0
1619,39791895,1,1
1620,85096043,1,1
1621,44880066,0,0
1622,67452929,0,0
1623,74165056,0,0
1624,18596894,0,0
1625,78691454,1,1
1626,22956093,1,1
1627,21436698,1,1
1628,28771657,0,0
1629,88244432,0,0
1630,98300443,0,0
1631,36257475,1,1
1632,74711122,0,0
1633,99680866,0,0
1634,11069433,0,0
1635,86803259,1,1
1636,96288805,0,0
1637,96636947,0,0
1638,70339654,0,0
1639,16598382,0,0
1640,56943891,0,0
1641,16626603,0,0
1642,33522076,1,1
1643,45223499,0,0
1644,96357163,1,1
1645,67013026,0,0
1646,55836522,0,0
1647,72712486,0,0
1648,29999972,0,0
1649,13636583,0,0
1650,77554806,0,0
1651,88509563,0,0
1652,38799483,0,0
1653,48870060,0,0
1654,77536914,0,0
1655,63638504,0,0
1656,34959238,0,0
1657,99067412,0,0
1658,99086127,0,0
1659,22200979,0,0
1660,80791155,0,0
1661,15259415,0,0
1662,54334949,0,0
1663,66280239,0,0
1664,31912796,0,0
1665,84439348,0,0
1666,71614551,0,0
1667,33766714,0,0
1668,66228851,0,0
1669,32158983,0,0
1670,49593519,0,0
1671,84855556,0,0
1672,25740247,0,0
1673,10388552,0,0
1674,17529802,0,0
1675,98089588,0,0
1676,55668698,0,0
1677,14569204,0,0
1678,79401494,0,0
1679,76564120,0,0
1680,84512571,0,0
1681,14932947,0,0
1682,81337848,1,1
1683,12690628,0,0
1684,93416872,0,0
1685,24238293,0,0
1686,44122549,1,2
1687,51860377,0,0
1688,98602603,0,0
1689,64194810,0,0
1690,73022701,0,0
1691,44639364,0,0
1692,76452701,0,0
1693,79143071,0,0
1694,15354213,0,0
1695,53478451,0,0
1696,16809962,0,0
1697,34024363,0,0
1698,13017803,0,0
1699,54441056,0,0
1700,71619035,1,1
1701,91082311,0,0
1702,98517326,0,0
1703,62547429,0,0
1704,51162834,0,0
1705,85626407,0,0
1706,43616127,0,0
1707,26936952,0,0
1708,27384088,0,0
1709,44658306,0,0
1710,23315381,0,0
1711,16059457,0,0
1712,65699856,0,0
1713,77558369,0,0
1714,76857753,1,1
1715,79985710,1,1
1716,83784696,1,1
1717,71511409,0,0
1718,99994620,1,1
1719,14621565,1,1
1720,22782160,0,0
1721,34142085,0,0
1722,93184337,0,0
1723,66701573,0,0
1724,47266542,1,1
1725,71178086,0,0
1726,36031072,0,0
1727,41574924,0,0
1728,75447334,0,0
1729,27854220,1,1
1730,25422600,0,0
1731,60574568,0,0
1732,39292632,0,0
1733,52298221,0,0
1734,57431016,0,0
1735,96237848,0,0
1736,28436508,0,0
1737,64932059,1,1
1738,90386351,0,0
1739,80367650,0,0
1740,99902212,0,0
1741,91645731,0,0
1742,53615981,0,0
1743,42684440,0,0
1744,28737939,0,0
1745,15138367,1,1
1746,51816464,0,0
1747,41539535,0,0
1748,26013605,0,0
1749,78218873,0,0
1750,56887379,0,0
1751,34100064,1,1
1752,23394422,0,0
1753,35638313,0,0
1754,56233219,0,0
1755,58009258,0,0
1756,30960638,0,0
1757,45465006,0,0
1758,10825854,1,1
1759,69822718,0,0
1760,66732589,0,0
1761,81241543,0,0
1762,27618236,0,0
1763,81703828,0,0
1764,72992814,0,0
1765,65429794,0,0
1766,53381725,0,0
1767,98635055,1,1
1768,34034540,0,0
1769,56440207,1,1
1770,54596702,0,0
1771,94378902,0,0
1772,10089979,0,0
1773,14209701,0,0
1774,41845452,0,0
1775,52166259,0,0
1776,35778250,1,1
1777,44913643,0,0
1778,57284536,0,0
1779,91739719,0,0
1780,53876307,0,0
1781,12897421,0,0
1782,19571493,0,0
1783,34648865,1,1
1784,15411322,0,0
1785,61587577,0,0
1786,50281337,0,0
1787,98558578,0,0
1788,19776513,0,0
1789,90651976,0,0
1790,16477041,0,0
1791,97456327,0,0
1792,27470930,0,0
1793,49445104,1,1
1794,47101769,0,0
1795,11449077,0,0
1796,53967043,0,0
1797,82380092,0,0
1798,21563124,0,0
1799,10099479,0,0
1800,91174526,0,0
1801,10921999,0,0
1802,79230285,0,0
1803,73568617,0,0
1804,92541855,0,0
1805,39353398,0,0
1806,96689693,0,0
1807,65636765,0,0
1808,77041683,0,0
1809,70978478,1,1
1810,89590746,0,0
1811,31965027,0,0
1812,68283079,0,0
1813,32568427,0,0
1814,21561800,0,0
1815,27123612,0,0
1816,38403174,1,1
1817,28413864,1,1
1818,85002181,1,1
1819,54872262,0,0
1820,16335545,0,0
1821,15554182,0,0
1822,52331459,0,0
1823,79107821,0,0
1824,64378328,0,0
1825,42581676,1,1
1826,27533428,0,0
1827,45374252,0,0
1828,35769602,0,0
1829,92680464,0,0
1830,58935879,0,0
1831,39060658,0,0
1832,95361103,0,0
1833,65413134,0,0
1834,38470544,0,0
1835,19381603,0,0
1836,91600071,0,0
1837,21823559,0,0
1838,71570446,0,0
1839,32570966,0,0
1840,30491448,0,0
1841,63686550,0,0
1842,19571952,0,0
1843,19926229,0,0
1844,54022350,0,0
1845,38132672,0,0
1846,90711788,0,0
1847,95695344,0,0
1848,47410554,0,0
1849,67080918,0,0
1850,65854484,0,0
1851,27517518,0,0
1852,24114924,1,1
1853,65559148,0,0
1854,82318012,0,0
1855,34669156,0,0
1856,92814845,0,0
1857,51258996,0,0
1858,97952762,0,0
1859,77344277,0,0
1860,59954859,1,1
1861,69778957,0,0
1862,84756333,0,0
1863,75806330,0,0
1864,36576132,0,0
1865,63474193,0,0
1866,68203581,1,1
1867,13614013,0,0
1868,50833548,1,1
1869,95561103,1,1
1870,99537938,0,0
1871,32517843,1,1
1872,48476905,0,0
1873,18765991,0,0
1874,83577556,0,0
1875,28014686,1,1
1876,59954977,0,0
1877,32527023,0,0
1878,71123319,0,0
1879,54766923,1,1
1880,47670226,1,1
1881,69296595,0,0
1882,68159028,0,0
1883,19285156,0,0
1884,56741734,0,0
1885,78924536,1,1
1886,33999627,0,0
1887,85949271,0,0
1888,26884464,0,0
1889,75093600,0,0
1890,82057282,0,0
1891,49489789,0,0
1892,80640699,0,0
1893,82784290,0,0
1894,56418535,0,0
1895,67666328,0,0
1896,89572525,0,0
1897,67025931,0,0
1898,32713793,0,0
1899,96937025,1,1
1900,15724476,0,0
1901,32478577,0,0
1902,47923934,0,0
1903,40014005,0,0
1904,65945680,0,0
1905,11604857,0,0
1906,61571799,0,0
1907,21148482,0,0
1908,83871345,0,0
1909,64840458,0,0
1910,55804356,1,1
1911,59757674,0,0
1912,72181023,0,0
1913,22503895,0,0
1914,56688633,0,0
1915,26857386,0,0
1916,33788969,0,0
1917,52565204,1,1
1918,85395364,0,0
1919,87675439,0,0
1920,84351739,0,0
1921,61592934,0,0
1922,10814727,0,0
1923,30942780,0,0
1924,23726395,0,0
1925,30595825,0,0
1926,42647709,0,0
1927,16237178,0,0
1928,21900396,0,0
1929,61850019,0,0
1930,25908941,1,1
1931,94408842,0,0
1932,61650596,0,0
1933,38782057,0,0
1934,65207822,0,0
1935,82231531,0,0
1936,64683215,0,0
1937,85052500,0,0
1938,59028787,1,1
1939,55960219,1,1
1940,99918873,1,1
1941,10633164,0,0
1942,91737335,0,0
1943,67066135,0,0
1944,56994471,0,0
1945,86909888,0,0
1946,50382696,0,0
1947,49435507,0,0
1948,56114603,0,0
1949,99192568,0,0
1950,62790718,0,0
1951,37653924,0,0
1952,72241345,1,1
1953,97054750,0,0
1954,46600726,0,0
1955,38684222,0,0
1956,67508493,0,0
1957,78627082,0,0
1958,21890982,0,0
1959,85081021,1,1
1960,21545183,0,0
1961,39706039,0,0
1962,30381332,0,0
1963,78130984,1,1
1964,41010809,0,0
1965,98155028,0,0
1966,55630628,0,0
1967,31588526,0,0
1968,83071758,1,1
1969,22075105,0,0
1970,38334192,1,1
1971,62244268,0,0
1972,55076226,0,0
1973,84208450,1,1
1974,10206405,1,1
1975,53814792,0,0
1976,64223697,0,0
1977,34163264,1,1
1978,27024444,1,1
1979,68966573,0,0
1980,57880468,0,0
1981,70594497,0,0
1982,57249395,1,1
1983,71225196,1,1
1984,73144678,0,0
1985,79396661,0,0
1986,98688697,1,1
1987,27508285,0,0
1988,77554792,0,0
1989,89424171,0,0
1990,80931216,0,0
1991,74827187,0,0
1992,93629141,0,0
1993,98452294,0,0
1994,48184701,0,0
1995,65855381,0,0
1996,41667839,0,0
1997,50514312,1,1
1998,28481873,0,0
1999,93620361,0,0
2000,94146129,0,0
2001,66382765,0,0
2002,61765528,0,0
2003,98749441,0,0
2004,96021525,0,0
2005,77514993,0,0
2006,52222405,1,1
2007,64671913,0,0
2008,38471295,0,0
2009,52958345,0,0
2010,46626044,0,0
2011,81439909,0,0
2012,22892713,1,1
2013,44081306,0,0
2014,44001489,1,1
2015,44315260,1,1
2016,90225713,0,0
2017,90172326,0,0
2018,41363225,1,1
2019,64604841,0,0
2020,76831249,0,0
2021,26652458,0,0
2022,47651091,0,0
2023,62798860,0,0
2024,17798026,1,1
2025,52482133,0,0
2026,90861371,0,0
2027,73702639,0,0
2028,35903257,0,0
2029,69593057,0,0
2030,27651798,0,0
2031,74903806,0,0
2032,66076119,0,0
2033,54787423,0,0
2034,21473893,0,0
2035,77682602,0,0
2036,13212235,0,0
2037,27295254,1,1
2038,89045174,0,0
2039,20540203,1,1
2040,76420114,1,1
2041,25643018,0,0
2042,23695193,0,0
2043,28135003,0,0
2044,84435037,1,1
2045,31618556,0,0
2046,54125415,0,0
2047,15545240,1,1
2048,82659525,0,0
2049,77338338,0,0
2050,71944069,0,0
2051,79496560,0,0
2052,75481680,0,0
2053,51959868,0,0
2054,50600529,0,0
2055,72710444,0,0
2056,23948286,0,0
2057,11484173,1,1
2058,66152353,0,0
2059,19571790,0,0
2060,91864396,0,0
2061,48053428,0,0
2062,45368994,0,0
2063,73488644,0,0
2064,15403968,0,0
2065,78491449,0,0
2066,17671636,0,0
2067,14754437,1,1
2068,83843078,0,0
2069,45526866,1,1
2070,36944499,1,1
2071,58868742,1,1
2072,40314045,0,0
2073,61495889,0,0
2074,66764874,0,0
2075,60427879,0,0
2076,52420521,1,1
2077,85003767,0,0
2078,13974731,1,1
2079,56204761,0,0
2080,96261134,0,0
2081,78304760,0,0
2082,53394620,0,0
2083,61907390,0,0
2084,44084071,0,0
2085,25960923,1,1
2086,80534728,0,0
2087,44332953,0,0
2088,39541997,0,0
2089,72288650,0,0
2090,53067533,0,0
2091,94065978,0,0
2092,82188027,0,0
2093,80841844,0,0
2094,74997717,1,1
2095,73857770,0,0
2096,76656012,1,1
2097,41818840,0,0
2098,76186234,0,0
2099,34917527,0,0
2100,27971402,0,0
2101,41145407,1,1
2102,70092994,0,0
2103,74976020,0,0
2104,74590149,0,0
2105,11011842,0,0
2106,80784367,0,0
2107,64594919,0,0
2108,68416817,0,0
2109,64895061,0,0
2110,94235731,0,0
2111,75073056,0,0
2112,50885228,1,1
2113,99622585,1,1
2114,44074115,0,0
2115,90354696,0,0
2116,25635772,0,0
2117,79980990,1,1
2118,85359896,1,1
2119,11072169,0,0
2120,47076212,0,0
2121,33558807,0,0
2122,92668881,0,0
2123,63662576,0,0
2124,80729191,0,0
2125,73425376,0,0
2126,46696560,1,1
2127,87176373,0,0
2128,89856886,0,0
2129,31500573,0,0
2130,43783642,0,0
2131,63748869,1,1
2132,99104247,0,0
2133,94989916,0,0
2134,47569834,0,0
2135,64271876,0,0
2136,31187214,0,0
2137,60986025,0,0
2138,20815352,0,0
2139,41809679,0,0
2140,97578612,0,0
2141,56412367,0,0
2142,66973396,0,0
2143,42128761,0,0
2144,92880399,0,0
2145,98645396,0,0
2146,35209174,0,0
2147,12167020,0,0
2148,18616992,0,0
2149,29859245,0,0
2150,96716786,0,0
2151,17382136,0,0
2152,95585004,0,0
2153,79040455,0,0
2154,20692284,0,0
2155,54377690,0,0
2156,89359082,0,0
2157,41558786,0,0
2158,34326783,0,0
2159,30767036,0,0
2160,80924734,0,0
2161,30599856,1,1
2162,62525674,0,0
2163,99738170,0,0
2164,11523252,1,1
2165,27514009,0,0
2166,60910918,1,1
2167,42297050,0,0
2168,70876065,0,0
2169,75389476,1,1
2170,46348099,0,0
2171,11043180,1,1
2172,47422339,1,1
2173,83922369,0,0
2174,43521173,0,0
2175,88829429,0,0
2176,91459097,0,0
2177,64684686,0,0
2178,20580703,1,1
2179,62582172,0,0
2180,15957699,0,0
2181,90212851,0,0
2182,26383175,0,0
2183,29457638,0,0
2184,71113571,0,0
2185,43822932,0,0
2186,72164709,0,0
2187,95377846,0,0
2188,26826540,0,0
2189,93437180,0,0
2190,85110275,0,0
2191,23853788,0,0
2192,95432657,0,0
2193,82088185,1,1
2194,33116308,1,1
2195,97737623,1,1
2196,83057116,0,0
2197,90732706,1,2
2198,24046660,0,0
2199,35628998,0,0
2200,36806253,0,0
2201,54488060,0,0
2202,60553832,0,0
2203,97061207,0,0
2204,30115463,0,0
2205,15531253,0,0
2206,84501094,0,0
2207,37224696,0,0
2208,67710486,0,0
2209,42915132,0,0
2210,39905182,0,0
2211,99104371,0,0
2212,42636335,0,0
2213,91980271,0,0
2214,76039911,1,1
2215,14802672,0,0
2216,73864276,0,0
2217,13556802,1,1
2218,58642354,0,0
2219,83211870,0,0
2220,30718175,0,0
2221,65166192,0,0
2222,57357330,0,0
2223,49990613,0,0
2224,60289196,0,0
2225,47831477,1,1
2226,43147504,0,0
2227,73397746,0,0
2228,16887762,0,0
2229,48000219,1,1
2230,86845495,0,0
2231,48555918,0,0
2232,79754876,0,0
2233,27678125,1,1
2234,86044951,0,0
2235,84143414,0,0
2236,69078466,0,0
2237,20301169,0,0
2238,44204619,0,0
2239,66831070,0,0
2240,58738968,0,0
2241,47107422,0,0
2242,57028383,0,0
2243,17494278,0,0
2244,94747586,1,1
2245,72196757,0,0
2246,99209799,1,1
2247,28118443,1,1
2248,65226186,0,0
2249,19045440,1,1
2250,29460046,0,0
2251,52424645,0,0
2252,63093064,0,0
2253,61831074,0,0
2254,16697782,0,0
2255,71638247,0,0
2256,42612419,0,0
2257,42121849,0,0
2258,65889252,0,0
2259,25275712,0,0
2260,74789387,0,0
2261,14552642,0,0
2262,23347460,0,0
2263,41062280,0,0
2264,60876315,0,0
2265,73976436,0,0
2266,96606240,0,0
2267,36606347,1,1
2268,57696826,0,0
2269,85479834,0,0
2270,23275497,0,0
2271,18287920,0,0
2272,85525198,0,0
2273,75001586,1,1
2274,31819952,1,1
2275,34970451,0,0
2276,17094516,0,0
2277,78212575,0,0
2278,39720203,0,0
2279,69296038,0,0
2280,68627444,0,0
2281,94478509,0,0
2282,32204752,0,0
2283,66134150,0,0
2284,78004242,0,0
2285,88504309,0,0
2286,77895066,1,1
2287,53367207,1,1
2288,35493736,0,0
2289,41161271,0,0
2290,64150389,1,1
2291,52720800,1,1
2292,13320093,0,0
2293,15777552,0,0
2294,43109714,0,0
2295,62562297,1,1
2296,61406503,0,0
2297,20235036,0,0
2298,31928253,0,0
2299,77784417,1,1
2300,90395585,0,0
2301,27312158,0,0
2302,95069484,0,0
2303,66197212,0,0
2304,92538083,0,0
2305,59313545,0,0
2306,42720692,0,0
2307,41275299,0,0
2308,50323338,0,0
2309,63285445,0,0
2310,88741852,0,0
2311,42555024,0,0
2312,32769115,1,1
2313,20859667,0,0
2314,92269284,1,1
2315,14467552,0,0
2316,95796879,0,0
2317,17412302,0,0
2318,10745156,0,0
2319,52518959,0,0
2320,32992289,0,0
2321,16373228,0,0
2322,80434167,0,0
2323,42133884,0,0
2324,47976997,0,0
2325,77947145,0,0
2326,70830227,0,0
2327,37098096,0,0
2328,94758276,0,0
2329,33290418,0,0
2330,68810466,0,0
2331,14105044,1,1
2332,12104475,0,0
2333,14661756,0,0
2334,12012033,1,1
2335,94460952,0,0
2336,39815524,0,0
2337,25886379,0,0
2338,69310708,0,0
2339,30699526,0,0
2340,40858898,0,0
2341,68901199,1,1
2342,22599608,0,0
2343,52207042,1,1
2344,36280844,0,0
2345,57093034,1,2
2346,25915157,0,0
2347,84042115,0,0
2348,85232867,0,0
2349,53892318,0,0
2350,63730871,0,0
2351,28657214,0,0
2352,62223540,0,0
2353,88030631,0,0
2354,41755005,0,0
2355,17853069,1,1
2356,43396648,0,0
2357,47563677,1,1
2358,96904304,1,1
2359,49637259,0,0
2360,47619403,0,0
2361,61374636,0,0
2362,19312590,0,0
2363,63441012,0,0
2364,21729309,0,0
2365,55135586,0,0
2366,77635976,0,0
2367,73824908,0,0
2368,82478782,0,0
2369,93254015,0,0
2370,16518405,0,0
2371,98914653,1,1
2372,39675467,0,0
2373,76101866,0,0
2374,74057053,0,0
2375,49183395,0,0
2376,10771247,0,0
2377,15464696,0,0
2378,57132168,0,0
2379,89392663,0,0
2380,11080899,0,0
2381,22262198,0,0
2382,22944103,0,0
2383,87362647,0,0
2384,34751383,0,0
2385,73105182,0,0
2386,29646918,0,0
2387,93181500,0,0
2388,10997660,0,0
2389,97068691,0,0
2390,74082840,0,0
2391,11186293,0,0
2392,23013893,0,0
2393,64685367,1,1
2394,47906112,0,0
2395,68514857,0,0
2396,22519776,0,0
2397,43171034,0,0
2398,89852400,0,0
2399,71558381,0,0
2400,11984264,1,1
2401,42672822,0,0
2402,32984895,1,1
2403,54066352,0,0
2404,68515427,0,0
2405,84744331,1,1
2406,74167647,0,0
2407,10466871,0,0
2408,43367490,1,1
2409,35222233,0,0
2410,31403478,0,0
2411,83749847,0,0
2412,21959939,0,0
2413,21951336,0,0
2414,93813401,0,0
2415,22723574,0,0
2416,40454272,0,0
2417,81113575,0,0
2418,77724383,0,0
2419,49989860,0,0
2420,66225105,0,0
2421,13908933,1,1
2422,24290054,0,0
2423,98586998,0,0
2424,32977162,0,0
2425,47396912,1,1
2426,52413966,0,0
2427,82954069,0,0
2428,10447740,1,1
2429,35830657,0,0
2430,84747280,0,0
2431,48870516,0,0
2432,14425965,0,0
2433,46994247,0,0
2434,73287634,0,0
2435,83499571,0,0
2436,22432675,1,1
2437,63226393,0,0
2438,30305532,0,0
2439,68192145,1,1
2440,47997366,0,0
2441,28869578,0,0
2442,20536103,1,1
2443,59056436,0,0
2444,93571160,0,0
2445,66164786,0,0
2446,38754173,0,0
2447,14092950,0,0
2448,95379174,0,0
2449,39537058,0,0
2450,86793400,0,0
2451,87926920,0,0
2452,64833145,0,0
2453,51758832,0,0
2454,43134424,1,1
2455,28662610,0,0
2456,84762836,0,0
2457,44100166,0,0
2458,30883474,1,1
2459,14853117,0,0
2460,78303573,0,0
2461,56387133,0,0
2462,26255055,0,0
2463,99708963,0,0
2464,52291375,0,0
2465,68982982,0,0
2466,11153074,0,0
2467,11565654,0,0
2468,16813080,1,1
2469,56450712,0,0
2470,70129716,0,0
2471,63271718,0,0
2472,68167878,0,0
2473,41010144,0,0
2474,81096921,0,0
2475,59038871,0,0
2476,16664843,0,0
2477,45752177,0,0
2478,86853795,0,0
2479,51631676,0,0
2480,98434939,0,0
2481,24025714,0,0
2482,74264707,0,0
2483,81331449,1,1
2484,54233028,0,0
2485,14077461,1,1
2486,70132595,0,0
2487,43834565,0,0
2488,36955128,0,0
2489,63363669,0,0
2490,83174787,0,0
2491,65783681,0,0
2492,58204218,1,1
2493,96625322,1,1
2494,33125091,0,0
2495,19931458,0,0
2496,53269078,0,0
2497,63352099,0,0
2498,43277487,0,0
2499,17617012,0,0
2500,63494642,0,0
2501,42243749,1,1
2502,82550676,1,1
2503,31751007,0,0
2504,84956836,0,0
2505,18237905,0,0
2506,11386126,0,0
2507,77300472,1,1
2508,74104200,0,0
2509,89325702,0,0
2510,22385211,0,0
2511,56618227,0,0
2512,21234303,0,0
2513,21394050,0,0
2514,23821348,1,2
2515,26747723,0,0
2516,93399362,1,1
2517,50415490,0,0
2518,54320010,1,1
2519,24861051,1,1
2520,55238052,0,0
2521,75833452,0,0
2522,47193815,0,0
2523,90425582,0,0
2524,18227534,0,0
2525,78452967,0,0
2526,69800508,0,0
2527,78101914,0,0
2528,95376493,1,1
2529,41064906,0,0
2530,54741810,0,0
2531,62990451,0,0
2532,10449681,0,0
2533,20285424,1,1
2534,66244282,0,0
2535,33085615,0,0
2536,10910922,1,1
2537,47690677,0,0
2538,14983265,0,0
2539,69077917,0,0
2540,87502426,0,0
2541,64195238,1,1
2542,23408286,1,1
2543,11338965,0,0
2544,68706405,0,0
2545,94051674,0,0
2546,18743749,0,0
2547,52394687,1,1
2548,74000340,0,0
2549,46129748,0,0
2550,18122521,0,0
2551,63535044,0,0
2552,50335242,1,1
2553,60860822,0,0
2554,97642224,1,1
2555,42825363,0,0
2556,63910573,0,0
2557,47752410,1,1
2558,81096192,0,0
2559,23911948,0,0
2560,97716191,0,0
2561,22971239,0,0
2562,87294896,0,0
2563,86442982,0,0
2564,12406121,0,0
2565,34578231,0,0
2566,71282613,0,0
2567,61100650,1,1
2568,88640287,0,0
2569,63091153,0,0
2570,15468747,0,0
2571,56496483,0,0
2572,11363666,0,0
2573,72178276,0,0
2574,86452985,0,0
2575,10082792,0,0
2576,38901202,0,0
2577,77798491,0,0
2578,50161406,0,0
2579,98107958,0,0
2580,70279640,1,1
2581,14807989,0,0
2582,25350025,0,0
2583,64319335,1,1
2584,77560283,0,0
2585,16752307,0,0
2586,79948531,0,0
2587,73883565,0,0
2588,35323671,0,0
2589,41462001,0,0
2590,36771878,0,0
2591,39532219,0,0
2592,62580852,0,0
2593,97908896,1,1
2594,93253298,0,0
2595,78712223,0,0
2596,50137030,1,1
2597,93720605,0,0
2598,65946440,1,1
2599,49206214,0,0
2600,76318496,1,1
2601,89711195,0,0
2602,68209934,0,0
2603,95668031,0,0
2604,57352830,0,0
2605,16398876,0,0
2606,20240025,0,0
2607,99744194,0,0
2608,55526355,1,1
2609,79214500,0,0
2610,64229757,0,0
2611,84311652,0,0
2612,24046852,0,0
2613,57176917,0,0
2614,39351863,1,1
2615,95346593,0,0
2616,83143481,0,0
2617,63638884,0,0
2618,28231778,0,0
2619,90601346,0,0
2620,29979484,1,1
2621,89475161,0,0
2622,12302897,0,0
2623,21735893,0,0
2624,18429742,0,0
2625,45576942,0,0
2626,85057519,0,0
2627,91906455,0,0
2628,86734957,1,1
2629,93247570,0,0
2630,98419674,0,0
