,신고번호,우범여부,핵심적발
1360,83592439,0,0
1361,17239112,0,0
1362,70436836,0,0
1363,68995482,0,0
1364,28928648,0,0
1365,37098855,0,0
1366,98371540,1,1
1367,35346708,1,1
1368,42747309,0,0
1369,93143926,0,0
1370,45450350,0,0
1371,10825372,1,1
1372,88265146,0,0
1373,37083927,0,0
1374,58896376,0,0
1375,18473697,0,0
1376,42028098,0,0
1377,23414590,0,0
1378,35031757,0,0
1379,79921723,0,0
1380,21938883,0,0
1381,86915720,0,0
1382,95414718,0,0
1383,70229937,0,0
1384,22195610,1,1
1385,31370886,0,0
1386,11067816,0,0
1387,30144148,0,0
1388,89426529,1,1
1389,47609229,0,0
1390,32141288,0,0
1391,15320098,0,0
1392,95059929,0,0
1393,86766040,0,0
1394,25353412,0,0
1395,16336859,1,1
1396,67054212,1,1
1397,82330534,0,0
1398,42385699,0,0
1399,76013145,0,0
1400,20373808,0,0
1401,63153990,0,0
1402,97790417,0,0
1403,83723063,0,0
1404,87286278,1,1
1405,53613790,1,1
1406,99578908,1,1
1407,63520785,0,0
1408,22433247,0,0
1409,69542054,0,0
1410,94788041,1,1
1411,83959833,0,0
1412,55972117,0,0
1413,53775485,0,0
1414,45776221,0,0
1415,88065610,1,1
1416,12155212,0,0
1417,35517692,0,0
1418,94824199,0,0
1419,91625206,0,0
1420,67459712,1,1
1421,21703897,1,1
1422,81996026,1,1
1423,17663906,0,0
1424,92840456,1,1
1425,47505443,0,0
1426,39104481,0,0
1427,98930427,0,0
1428,62252650,0,0
1429,64522699,0,0
1430,57212577,0,0
1431,58714176,1,1
1432,36898209,1,1
1433,47762214,0,0
1434,94265029,0,0
1435,15426512,0,0
1436,78180804,0,0
1437,57726486,0,0
1438,11582389,0,0
1439,12490954,0,0
1440,46962627,0,0
1441,28794940,0,0
1442,66969343,0,0
1443,74027488,1,1
1444,79515265,0,0
1445,84040134,1,1
1446,63338251,0,0
1447,75987906,0,0
1448,31099129,0,0
1449,44168732,0,0
1450,78005194,0,0
1451,40597626,0,0
1452,31166105,0,0
1453,84206619,0,0
1454,60941470,0,0
1455,15158960,0,0
1456,46256319,0,0
1457,60046349,0,0
1458,82228237,0,0
1459,56835253,1,1
1460,13654608,1,1
1461,35823616,0,0
1462,71830836,0,0
1463,45278764,0,0
1464,59997817,0,0
1465,67031691,1,1
1466,17872340,0,0
1467,98439810,1,1
1468,54599998,1,1
1469,89204856,0,0
1470,74321679,0,0
1471,38755557,0,0
1472,96170861,1,1
1473,54724570,1,1
1474,55462321,1,1
1475,46066765,0,0
1476,46677617,0,0
1477,39894760,1,1
1478,83766328,0,0
1479,51815252,0,0
1480,55219564,1,1
1481,48525559,0,0
1482,75830843,0,0
1483,52730536,0,0
1484,94778389,1,1
1485,36843715,0,0
1486,87001225,0,0
1487,36610921,0,0
1488,15371790,0,0
1489,81909699,1,1
1490,46465003,0,0
1491,70340871,1,1
1492,65106884,0,0
1493,21534449,0,0
1494,33624187,0,0
1495,93190928,0,0
1496,68407950,0,0
1497,54682345,0,0
1498,55710687,0,0
1499,17426431,0,0
1500,16919406,0,0
1501,48200926,0,0
1502,54182444,0,0
1503,11666413,0,0
1504,20027760,0,0
1505,95241482,0,0
1506,61594510,0,0
1507,21020037,0,0
1508,94286004,0,0
1509,58377625,0,0
1510,16575251,0,0
1511,52570044,0,0
1512,49959170,1,1
1513,86839606,0,0
1514,50700247,0,0
1515,41832310,1,1
1516,21579540,0,0
1517,68304486,0,0
1518,95767336,0,0
1519,63002178,0,0
1520,73300248,0,0
1521,58542933,0,0
1522,32178541,0,0
1523,99666211,0,0
1524,82318350,0,0
1525,65555445,0,0
1526,20256099,0,0
1527,82047553,0,0
1528,85426701,0,0
1529,97586436,1,1
1530,68735809,0,0
1531,29852197,0,0
1532,51821225,0,0
1533,49114692,0,0
1534,36642792,0,0
1535,41273016,0,0
1536,67039240,0,0
1537,22930835,0,0
1538,88052720,0,0
1539,53030676,0,0
1540,80504858,0,0
1541,32247632,0,0
1542,92240534,0,0
1543,62369205,0,0
1544,91770879,0,0
1545,30300110,0,0
1546,75423086,0,0
1547,50950776,0,0
1548,22249211,0,0
1549,79653365,0,0
1550,36349732,0,0
1551,33094803,0,0
1552,40143387,0,0
1553,95103083,0,0
1554,77802068,0,0
1555,77493157,0,0
1556,18682161,0,0
1557,39127828,0,0
1558,60710938,0,0
1559,53340779,0,0
1560,10248566,0,0
1561,29859367,0,0
1562,30257276,1,1
1563,58233754,0,0
1564,61323910,0,0
1565,77254677,0,0
1566,70274567,0,0
1567,33545748,0,0
1568,85448174,0,0
1569,29060670,1,1
1570,50288688,0,0
1571,83247939,0,0
1572,82225577,0,0
1573,37288288,0,0
1574,25619174,0,0
1575,43992662,0,0
1576,17730190,0,0
1577,78107938,0,0
1578,81481487,0,0
1579,66466642,0,0
1580,65418621,0,0
1581,47732164,0,0
1582,69980272,0,0
1583,30445081,0,0
1584,12440287,0,0
1585,73461629,0,0
1586,35543487,0,0
1587,55407698,0,0
1588,74230649,0,0
1589,48830087,0,0
1590,12015986,1,1
1591,29079894,1,1
1592,74865540,0,0
1593,29769900,0,0
1594,90314819,0,0
1595,97246407,0,0
1596,26217790,1,1
1597,69833093,0,0
1598,41195750,0,0
1599,10942774,0,0
1600,92774872,0,0
1601,24403465,0,0
1602,64126109,0,0
1603,63481326,1,1
1604,28783653,0,0
1605,48478492,0,0
1606,83520442,0,0
1607,57378406,0,0
1608,99691756,0,0
1609,98027325,0,0
1610,63816409,0,0
1611,52432322,0,0
1612,30478679,0,0
1613,90289863,0,0
1614,14080148,0,0
1615,50216067,0,0
1616,49682980,0,0
1617,52547725,0,0
1618,91204031,0,0
1619,66442815,0,0
1620,91407179,0,0
1621,89182525,0,0
1622,54552331,0,0
1623,73239430,1,1
1624,86208395,0,0
1625,62064667,0,0
1626,59565293,0,0
1627,83418450,1,1
1628,41630112,0,0
1629,22646199,0,0
1630,50723169,0,0
1631,98517214,0,0
1632,75999424,0,0
1633,68661496,0,0
1634,17659404,0,0
1635,23402196,1,1
1636,22944090,0,0
1637,43483593,1,1
1638,33059835,0,0
1639,32938096,0,0
1640,77447659,0,0
1641,85764613,1,1
1642,12370378,0,0
1643,96219236,0,0
1644,40527766,0,0
1645,15256338,0,0
1646,64274102,1,1
1647,44997516,0,0
1648,82555590,0,0
1649,27093303,0,0
1650,67302278,0,0
1651,56047604,0,0
1652,65562837,0,0
1653,33132836,0,0
1654,55239037,0,0
1655,63835471,0,0
1656,43168642,1,1
1657,20593627,1,1
1658,39565168,0,0
1659,16281919,0,0
1660,50666037,0,0
1661,34606872,0,0
1662,24858313,1,1
1663,14471817,0,0
1664,79182019,0,0
1665,33923517,0,0
1666,36027620,1,1
1667,39850910,0,0
1668,37200586,1,1
1669,15991545,0,0
1670,62565639,0,0
1671,49429310,0,0
1672,82124774,1,1
1673,26925694,0,0
1674,61044172,0,0
1675,92745399,0,0
1676,81404132,0,0
1677,23776116,0,0
1678,39492573,0,0
1679,87798536,0,0
1680,34257383,1,1
1681,92286470,1,1
1682,40543447,0,0
1683,43151731,0,0
1684,51491823,0,0
1685,12749209,0,0
1686,39731413,0,0
1687,83698971,1,1
1688,40226554,0,0
1689,15396512,0,0
1690,21574948,0,0
1691,31081518,0,0
1692,79091909,1,1
1693,27078631,0,0
1694,60114503,0,0
1695,92302781,0,0
1696,78496304,0,0
1697,23168343,0,0
1698,19082867,0,0
1699,15569090,1,1
1700,32025615,0,0
1701,70579462,0,0
1702,52138997,0,0
1703,46266796,0,0
1704,88730803,0,0
1705,21818558,0,0
1706,81066190,0,0
1707,72863494,0,0
1708,48097579,0,0
1709,53121143,0,0
1710,81532895,0,0
1711,71554441,0,0
1712,80939698,0,0
1713,93851529,0,0
1714,36666360,0,0
1715,21062032,1,2
1716,67076807,0,0
1717,29531765,0,0
1718,96135544,0,0
1719,60453127,0,0
1720,36371720,0,0
1721,18623936,0,0
1722,34157376,0,0
1723,42691217,0,0
1724,64701648,0,0
1725,15314973,0,0
1726,64864757,0,0
1727,80928101,1,2
1728,43356993,0,0
1729,75489933,0,0
1730,27820909,0,0
1731,90422599,0,0
1732,15582162,0,0
1733,65480041,1,1
1734,56355676,0,0
1735,36863040,1,1
1736,31647328,1,1
1737,69448359,0,0
1738,41519540,1,1
1739,82730018,0,0
1740,63331210,0,0
1741,10884461,1,1
1742,27407537,0,0
1743,54860225,0,0
1744,44706905,0,0
1745,64126169,0,0
1746,88729971,0,0
1747,64065056,0,0
1748,13776007,0,0
1749,60771290,1,1
1750,47225882,0,0
1751,62761834,0,0
1752,53003724,0,0
1753,72577999,0,0
1754,43750593,1,1
1755,20691054,0,0
1756,64451287,0,0
1757,67307157,0,0
1758,45325854,1,1
1759,80501554,0,0
1760,16163712,1,1
1761,38463651,0,0
1762,96835449,0,0
1763,68749967,1,1
1764,31431539,0,0
1765,18657647,0,0
1766,36082127,0,0
1767,47965502,0,0
1768,81811019,0,0
1769,64387131,0,0
1770,86067998,0,0
1771,93546202,0,0
1772,65906676,0,0
1773,53420543,0,0
1774,51695356,0,0
1775,48660676,0,0
1776,32640013,1,1
1777,54692314,0,0
1778,16020362,0,0
1779,81450243,0,0
1780,97579382,0,0
1781,82029179,1,1
1782,34572661,0,0
1783,37864327,0,0
1784,34051887,0,0
1785,50347829,0,0
1786,91332643,0,0
1787,15333151,0,0
1788,48801455,0,0
1789,32806514,0,0
1790,89313725,0,0
1791,44665058,1,1
1792,29222501,0,0
1793,30380937,0,0
1794,25059420,0,0
1795,78944638,1,1
1796,79414728,0,0
1797,65750195,0,0
1798,51354677,0,0
1799,95121853,0,0
1800,16130903,0,0
1801,39563041,0,0
1802,80755001,0,0
1803,66421856,0,0
1804,85668843,0,0
1805,89602267,0,0
1806,57716110,0,0
1807,60237122,0,0
1808,53152512,1,1
1809,71506078,1,1
1810,96633058,0,0
1811,99336793,0,0
1812,81315478,0,0
1813,48400931,1,1
1814,95007338,1,1
1815,22803262,0,0
1816,28850549,0,0
1817,78086873,1,1
1818,19223216,0,0
1819,63600019,0,0
1820,55857717,0,0
1821,88583868,0,0
1822,64765487,0,0
1823,52988316,0,0
1824,31574892,1,1
1825,48922237,1,1
1826,80309402,0,0
1827,88412404,0,0
1828,25531694,0,0
1829,92279836,0,0
1830,44069972,0,0
1831,36459135,0,0
1832,83439533,1,1
1833,42995958,0,0
1834,38544585,0,0
1835,87808588,0,0
1836,90558735,0,0
1837,97298756,0,0
1838,38151492,0,0
1839,59437160,1,1
1840,36641944,1,1
1841,94732510,0,0
1842,71121046,0,0
1843,74947889,0,0
1844,37892113,1,1
1845,42131364,0,0
1846,26797409,0,0
1847,86857975,0,0
1848,33837922,1,1
1849,97245239,0,0
1850,34288720,0,0
1851,11653942,0,0
1852,26606717,0,0
1853,99185675,0,0
1854,13081429,0,0
1855,25888902,1,1
1856,22546481,0,0
1857,25360951,0,0
1858,53610516,0,0
1859,42007621,1,1
1860,62450474,0,0
1861,73274511,0,0
1862,17824395,0,0
1863,22078846,0,0
1864,34692569,0,0
1865,29743953,1,1
1866,70829447,0,0
1867,45207940,0,0
1868,22431933,0,0
1869,14980103,0,0
1870,19216218,0,0
1871,98172165,0,0
1872,96815501,0,0
1873,76910657,0,0
1874,30567344,0,0
1875,37359345,0,0
1876,16334184,0,0
1877,49291441,0,0
1878,37636017,1,1
1879,29422839,1,1
1880,99344959,0,0
1881,69514466,1,1
1882,48690055,0,0
1883,56324477,0,0
1884,73301581,0,0
1885,75000659,0,0
1886,67671923,0,0
1887,76477064,0,0
1888,87095041,0,0
1889,97507727,0,0
1890,89807006,0,0
1891,35803475,0,0
1892,50808143,0,0
1893,30705077,0,0
1894,96595571,0,0
1895,20392216,0,0
1896,83839182,0,0
1897,12563887,0,0
1898,66630128,0,0
1899,56510189,0,0
1900,19796320,0,0
1901,39919908,0,0
1902,59821738,0,0
1903,88698277,0,0
1904,29709038,0,0
1905,58441332,1,1
1906,85973820,0,0
1907,71676654,0,0
1908,42506176,0,0
1909,37328612,1,1
1910,84585297,0,0
1911,27202720,0,0
1912,89071286,0,0
1913,64440775,0,0
1914,20832828,0,0
1915,97279523,0,0
1916,67016528,0,0
1917,57405224,1,1
1918,22768325,1,1
1919,55974398,0,0
1920,49445117,0,0
1921,10459071,0,0
1922,27725883,0,0
1923,63033518,0,0
1924,39159387,0,0
1925,77185835,0,0
1926,75718994,1,1
1927,40866158,1,1
1928,47679854,1,1
1929,95290781,0,0
1930,81020159,1,1
1931,52765623,0,0
1932,39252374,1,1
1933,15544049,0,0
1934,86838844,1,1
1935,60438561,0,0
1936,34556611,0,0
1937,32942190,0,0
1938,25374916,0,0
1939,39348609,0,0
1940,29654937,0,0
1941,13941879,1,1
1942,96827663,0,0
1943,33458754,1,1
1944,52897603,0,0
1945,37068989,0,0
1946,68756288,0,0
1947,17369691,0,0
1948,30307113,0,0
1949,63582681,0,0
1950,28303451,1,1
1951,83791771,0,0
1952,87712808,0,0
1953,77269314,0,0
1954,29875775,0,0
1955,57337493,1,1
1956,49409646,0,0
1957,79984765,0,0
1958,59400716,0,0
1959,95248767,0,0
1960,28635831,0,0
1961,17606321,0,0
1962,89473047,0,0
1963,75472384,0,0
1964,26325534,0,0
1965,34893198,0,0
1966,26863187,0,0
1967,25224257,1,1
1968,70187611,0,0
1969,74299336,1,1
1970,36880430,0,0
1971,76449535,0,0
1972,73828321,0,0
1973,97805506,0,0
1974,54758498,0,0
1975,79150009,0,0
1976,61000215,0,0
1977,24835162,0,0
1978,42276259,0,0
1979,66308321,0,0
1980,38480556,1,1
1981,24625781,0,0
1982,27332505,0,0
1983,30284418,0,0
1984,62736134,0,0
1985,73034104,1,1
1986,36058226,0,0
1987,16020677,0,0
1988,62596721,0,0
1989,39245008,0,0
1990,21422874,0,0
1991,63546465,0,0
1992,16162189,0,0
1993,61102190,0,0
1994,14238807,0,0
1995,37653109,0,0
1996,80841201,0,0
1997,26390287,0,0
1998,30431769,0,0
1999,77640854,0,0
2000,36810682,1,1
2001,85222740,0,0
2002,36596649,0,0
2003,70882138,0,0
2004,44324430,0,0
2005,52245029,1,1
2006,37553957,0,0
2007,27162628,0,0
2008,23696987,0,0
2009,64727563,0,0
2010,61398207,0,0
2011,92849057,1,1
2012,15143644,0,0
2013,22895783,1,1
2014,15257204,1,1
2015,61551678,0,0
2016,59816389,0,0
2017,26271977,0,0
2018,10357049,0,0
2019,31602066,0,0
2020,72203079,0,0
2021,57864822,0,0
2022,46833070,0,0
2023,54571808,1,1
2024,68263329,0,0
2025,55360530,0,0
2026,77160006,1,1
2027,11076088,0,0
2028,98048079,0,0
2029,54044762,0,0
2030,76048823,0,0
2031,49372737,0,0
2032,28605358,0,0
2033,71223022,0,0
2034,81594901,1,1
2035,58385817,0,0
2036,34049368,1,1
2037,71578816,0,0
2038,10258999,0,0
2039,91335038,0,0
2040,70897851,0,0
2041,19162730,0,0
2042,39759419,1,1
2043,96084199,0,0
2044,82717717,0,0
2045,59661849,1,2
2046,31656414,0,0
2047,40282997,0,0
2048,44729355,1,1
2049,48322177,0,0
2050,28366585,0,0
2051,66931260,0,0
2052,68505348,0,0
2053,15459770,0,0
2054,92098354,0,0
2055,69567315,0,0
2056,14553342,0,0
2057,26213900,0,0
2058,63722192,0,0
2059,54100654,0,0
2060,79910401,0,0
2061,41880927,0,0
2062,59249948,0,0
2063,25245204,0,0
2064,96474646,0,0
2065,96739843,0,0
2066,23360040,0,0
2067,73629967,1,1
2068,70607574,0,0
2069,15084790,0,0
2070,94927077,0,0
2071,14362899,0,0
2072,28097642,0,0
2073,86286119,0,0
2074,16877773,0,0
2075,74741985,0,0
2076,47640428,0,0
2077,20301236,0,0
2078,64281795,0,0
2079,53229504,0,0
2080,70982421,0,0
2081,87367888,0,0
2082,64529694,1,1
2083,39077276,0,0
2084,52193570,0,0
2085,54590552,0,0
2086,51268024,0,0
2087,12409568,0,0
2088,36664704,0,0
2089,65045558,1,1
2090,57454445,0,0
2091,63194254,0,0
2092,88602706,0,0
2093,66947273,0,0
2094,49045920,0,0
2095,27226000,0,0
2096,14049659,0,0
2097,97002029,1,1
2098,34133661,0,0
2099,75389794,0,0
2100,43743332,0,0
2101,54788733,0,0
2102,20342605,0,0
2103,10053772,1,1
2104,61953392,0,0
2105,92095820,0,0
2106,78329973,0,0
2107,89705744,0,0
2108,12395816,0,0
2109,30643742,0,0
2110,59068673,1,2
2111,48625507,0,0
2112,66001578,0,0
2113,17614674,1,1
2114,95024611,0,0
2115,41751759,0,0
2116,34096820,0,0
2117,86372315,0,0
2118,52705033,0,0
2119,22265499,0,0
2120,75942822,1,1
2121,61238901,1,1
2122,95883297,0,0
2123,57407147,0,0
2124,59818789,1,1
2125,80882355,0,0
2126,31209246,0,0
2127,73462313,0,0
2128,48302002,0,0
2129,45688415,0,0
2130,60955687,0,0
2131,63129014,0,0
2132,82537064,0,0
2133,52799420,1,1
2134,63099097,0,0
2135,56014989,0,0
2136,37782427,0,0
2137,50642242,0,0
2138,40090177,0,0
2139,72993546,0,0
2140,10931837,0,0
2141,61825281,1,1
2142,20879680,1,1
2143,33807747,0,0
2144,25948445,0,0
2145,42125476,1,1
2146,67036866,0,0
2147,89163059,0,0
2148,71104047,0,0
2149,97006351,0,0
2150,18269600,0,0
2151,99598040,0,0
2152,97456186,0,0
2153,28478076,1,1
2154,88945143,1,1
2155,95388925,0,0
2156,54387146,0,0
2157,18143918,0,0
2158,75823175,0,0
2159,32337687,0,0
2160,48415628,0,0
2161,49350491,0,0
2162,25525564,0,0
2163,14125381,0,0
2164,36058776,0,0
2165,87046062,0,0
2166,37456062,0,0
2167,14165143,0,0
2168,82326020,0,0
2169,40684018,0,0
2170,64064555,1,1
2171,80333224,0,0
2172,75046880,0,0
2173,55659127,1,1
2174,38481011,0,0
2175,92079704,0,0
2176,27883029,0,0
2177,64380826,0,0
2178,64064417,0,0
2179,20514119,0,0
2180,49147306,0,0
2181,10611164,0,0
2182,41629803,0,0
2183,79170323,0,0
2184,95226206,0,0
2185,33662252,0,0
2186,10039501,0,0
2187,24198191,0,0
2188,78130406,0,0
2189,37293346,0,0
2190,92157560,1,1
2191,49362991,0,0
2192,94225841,0,0
2193,10172582,1,1
2194,51534862,0,0
2195,67320440,1,1
2196,25717792,0,0
2197,44490516,0,0
2198,66875595,0,0
2199,30232830,0,0
2200,40106721,0,0
2201,50560244,0,0
2202,82427649,0,0
2203,33851599,0,0
2204,59641845,1,1
2205,14038511,0,0
2206,29093668,0,0
2207,20170814,0,0
2208,61586594,0,0
2209,12256702,0,0
2210,81945814,0,0
2211,88803876,0,0
2212,25854563,0,0
2213,98573756,0,0
2214,58207573,0,0
2215,22497012,0,0
2216,55244281,0,0
2217,88235939,0,0
2218,95700204,1,1
2219,92041965,0,0
2220,14667571,1,1
2221,15318315,1,1
2222,53842131,0,0
2223,15864986,0,0
2224,50877876,0,0
2225,20608627,0,0
2226,69564268,0,0
2227,67251858,0,0
2228,22813407,0,0
2229,36334970,0,0
2230,39194090,0,0
2231,26480949,0,0
2232,75898857,0,0
2233,90044652,0,0
2234,71443139,0,0
2235,38827425,0,0
2236,28762587,1,1
2237,86208294,0,0
2238,88938696,0,0
2239,56515191,0,0
2240,96622771,0,0
2241,88304798,0,0
2242,37913999,0,0
2243,75589513,1,1
2244,32406769,1,1
2245,11028692,0,0
2246,87374794,0,0
2247,52272729,0,0
2248,28234408,0,0
2249,47529206,0,0
2250,75944976,0,0
2251,88471006,0,0
2252,75908457,0,0
2253,80963315,0,0
2254,93723405,0,0
2255,83928015,0,0
2256,51577830,1,1
2257,19019148,0,0
2258,66348379,0,0
2259,78704079,0,0
2260,10428748,1,1
2261,50894465,0,0
2262,85994249,0,0
2263,85344267,0,0
2264,40555691,0,0
2265,52009895,0,0
2266,25040819,0,0
2267,78067698,0,0
2268,28585915,0,0
2269,88128459,0,0
2270,98020718,0,0
2271,74104925,0,0
2272,38057166,0,0
2273,84574641,1,1
2274,97524420,0,0
2275,51242371,1,1
2276,64970216,0,0
2277,29847238,0,0
2278,43182879,0,0
2279,47657110,0,0
2280,44739784,0,0
2281,16278780,0,0
2282,92138531,0,0
2283,45138261,0,0
2284,94739549,1,1
2285,35791521,0,0
2286,10891513,0,0
2287,29856375,0,0
2288,49193521,0,0
2289,63811790,0,0
2290,99610399,1,1
2291,32776504,0,0
2292,54288233,0,0
2293,80823646,0,0
2294,45978985,0,0
2295,69338967,0,0
2296,14021696,0,0
2297,56721677,1,1
2298,94911202,0,0
2299,21515854,0,0
2300,88709070,1,1
2301,39641052,0,0
2302,34257873,0,0
2303,70436075,0,0
2304,88619379,0,0
2305,37568185,1,1
2306,89085517,0,0
2307,47840606,0,0
2308,55107046,0,0
2309,14105112,0,0
2310,24771202,0,0
2311,14528956,0,0
2312,45383690,1,1
2313,10794495,0,0
2314,17131547,0,0
2315,21868084,0,0
2316,32257768,0,0
2317,58895797,0,0
2318,28563250,0,0
2319,28617556,0,0
2320,14363702,0,0
2321,59965176,0,0
2322,83489833,1,1
2323,40697778,0,0
2324,39004168,0,0
2325,57564276,0,0
2326,11804091,0,0
2327,56290808,0,0
2328,43417583,0,0
2329,48682995,0,0
2330,15784149,0,0
2331,60081971,0,0
2332,21759950,1,1
2333,14359631,0,0
2334,95463435,1,1
2335,49099223,1,1
2336,92293789,0,0
2337,55436221,0,0
2338,60792692,0,0
2339,35655891,0,0
2340,29426303,0,0
2341,27785078,0,0
2342,17700669,0,0
2343,67189538,0,0
2344,75680323,0,0
2345,82521206,0,0
2346,63700149,1,1
2347,51190576,1,1
2348,51951551,0,0
2349,72057838,0,0
2350,60906135,0,0
2351,60930650,0,0
2352,90034383,0,0
2353,95986680,0,0
2354,98877224,0,0
2355,88878256,0,0
2356,61626365,0,0
2357,50693219,0,0
2358,87929949,0,0
2359,86043255,0,0
2360,43443614,0,0
2361,94345327,0,0
2362,13837388,0,0
2363,89782451,0,0
2364,26949357,0,0
2365,97518638,0,0
2366,36887134,1,1
2367,19334089,0,0
2368,69820189,0,0
2369,76118479,0,0
2370,64581658,1,1
2371,12840546,0,0
2372,62741627,1,1
2373,99286767,0,0
2374,83001662,0,0
2375,86971911,1,1
2376,74532231,0,0
2377,59606413,0,0
2378,71538415,0,0
2379,81855545,0,0
2380,44374997,0,0
2381,66678973,0,0
2382,62791463,0,0
2383,68435165,1,1
2384,67759452,0,0
2385,85813335,0,0
2386,85234510,1,1
2387,72070638,0,0
2388,64837646,1,1
2389,28755475,1,1
2390,85774712,0,0
2391,68068123,0,0
2392,44060697,0,0
2393,72982314,0,0
2394,59833452,0,0
2395,86331775,1,1
2396,81426250,0,0
2397,71014228,0,0
2398,99705809,0,0
2399,79631389,1,1
2400,56311343,0,0
2401,18561312,0,0
2402,25312898,0,0
2403,34904895,0,0
2404,80977488,0,0
2405,28560730,1,1
2406,26405598,0,0
2407,25975117,1,1
2408,19934071,1,1
2409,43837273,1,1
2410,20520438,1,1
2411,91118367,0,0
2412,15000580,0,0
2413,98443387,0,0
2414,79761952,0,0
2415,29577706,0,0
2416,39017136,0,0
2417,92901464,0,0
2418,49658714,0,0
2419,80395889,0,0
2420,19563371,1,1
2421,89739273,0,0
2422,49384189,0,0
2423,32746589,0,0
2424,73722647,0,0
2425,38622890,0,0
2426,10885281,0,0
2427,74126696,0,0
2428,52104346,0,0
2429,73092629,1,1
2430,96941785,0,0
2431,93787589,0,0
2432,86884518,0,0
2433,48485171,0,0
2434,72638220,0,0
2435,14474556,0,0
2436,75093726,0,0
2437,70787147,0,0
2438,82328326,0,0
2439,81110869,0,0
2440,81628681,0,0
2441,19141506,1,1
2442,98495878,0,0
2443,90064356,0,0
2444,89224124,0,0
2445,44231762,0,0
2446,59554693,1,1
2447,84144996,0,0
2448,93818772,0,0
2449,85689788,0,0
2450,72502266,0,0
2451,37103344,0,0
2452,48673286,0,0
2453,53648067,0,0
2454,33503207,0,0
2455,39660527,0,0
2456,90125517,0,0
2457,96006892,0,0
2458,18861002,1,1
2459,53985455,0,0
2460,11985172,0,0
2461,12708523,0,0
2462,23362998,1,1
2463,37056800,0,0
2464,93852265,1,1
2465,29183027,0,0
2466,71010404,1,1
2467,31839029,0,0
2468,48769630,0,0
2469,17544140,0,0
2470,96706957,0,0
2471,33995004,0,0
2472,48266212,0,0
2473,98132321,0,0
2474,35357132,0,0
2475,39491707,0,0
2476,71155717,0,0
2477,93989767,0,0
2478,21345390,0,0
2479,44147249,1,1
2480,45890685,0,0
2481,98964835,0,0
2482,93249607,0,0
2483,43118874,0,0
2484,82184250,0,0
2485,63894398,0,0
2486,34331305,0,0
2487,81113261,0,0
2488,84798407,0,0
2489,89091711,0,0
2490,11227616,0,0
2491,63339274,1,1
2492,60942654,0,0
2493,59592774,0,0
2494,29920919,1,1
2495,30975821,1,1
2496,36158512,0,0
2497,11028541,0,0
2498,24528472,0,0
2499,62549961,0,0
2500,82184086,0,0
2501,29483223,0,0
2502,40778065,0,0
2503,33736804,1,1
2504,34849872,0,0
2505,62785249,1,1
2506,16496923,0,0
2507,48406185,0,0
2508,34913779,0,0
2509,41799878,1,1
2510,81290692,0,0
2511,72292154,0,0
2512,89070171,0,0
2513,28983095,0,0
2514,61346828,0,0
2515,48474154,0,0
2516,55925091,0,0
2517,84763713,0,0
2518,63666926,0,0
2519,31258509,0,0
2520,56947063,0,0
2521,30666797,0,0
2522,99688558,0,0
2523,20990160,0,0
2524,84832094,0,0
2525,49215445,1,1
2526,90224655,0,0
2527,18566003,0,0
2528,26483875,0,0
2529,72345894,0,0
2530,42816937,0,0
2531,32968820,0,0
2532,44214565,0,0
2533,89434771,0,0
2534,90209254,0,0
2535,72524298,0,0
2536,29814207,0,0
2537,11684089,0,0
2538,21979939,0,0
2539,33275465,0,0
2540,22010471,0,0
2541,69222371,0,0
2542,50629359,0,0
2543,21940628,1,2
2544,38218328,0,0
2545,78564765,0,0
2546,67331051,0,0
2547,66018244,0,0
2548,70408570,1,1
2549,40771329,0,0
2550,74012894,0,0
2551,98149864,1,1
2552,90209007,0,0
2553,42977902,0,0
2554,28262497,0,0
2555,36763263,1,1
2556,83802614,0,0
2557,16990394,0,0
2558,90635026,0,0
2559,26094438,0,0
2560,41563196,0,0
2561,82204509,0,0
2562,35380949,1,1
2563,58201867,0,0
2564,11451072,0,0
2565,72865528,0,0
2566,60521776,1,1
2567,16001844,0,0
2568,61889516,0,0
2569,42195880,0,0
2570,42244880,1,1
2571,16173985,0,0
2572,61030997,0,0
2573,99918479,1,1
2574,55278831,0,0
2575,82260425,1,1
2576,59505634,0,0
2577,39367703,0,0
2578,74508292,0,0
2579,46689449,0,0
2580,24025304,0,0
2581,85828316,0,0
2582,94413080,1,1
2583,67322863,0,0
2584,14318069,0,0
2585,34750826,0,0
2586,25428584,1,1
2587,78990736,0,0
2588,72484614,0,0
2589,86012725,0,0
2590,75649105,0,0
2591,88789770,0,0
2592,78141374,0,0
2593,33065023,0,0
2594,94414115,1,1
2595,32404830,0,0
2596,44216737,0,0
2597,55215707,0,0
2598,55875708,0,0
2599,37834177,0,0
2600,95378014,1,1
2601,49782486,0,0
2602,51656069,1,1
2603,73583425,0,0
2604,13085996,0,0
2605,20993359,0,0
2606,46856993,0,0
2607,84683512,0,0
2608,14756439,0,0
2609,94269301,0,0
2610,14960535,0,0
2611,83650318,0,0
2612,84744282,0,0
2613,15151445,0,0
2614,15475170,1,1
2615,60153563,0,0
2616,54501672,0,0
2617,90848324,0,0
2618,92114617,0,0
2619,76812742,1,1
2620,33939395,0,0
2621,32219033,0,0
2622,52487991,0,0
2623,64342850,0,0
2624,42752851,0,0
2625,56679847,1,1
2626,69071570,0,0
2627,32328100,0,0
2628,17076302,0,0
2629,66834405,0,0
2630,34782082,1,2
